name,lat,lng
서울관악초등학교,37.4806002,126.9433087
서울구암초등학교,37.4894569,126.9468905
서울난곡초등학교,37.4692357,126.9166531
서울난우초등학교,37.4769379,126.9178433
서울난향초등학교,37.4624143,126.9180741
서울남부초등학교,37.4850413,126.9221169
서울남사초등학교,37.4822359,126.9785565
서울남성초등학교,37.4844848,126.9758314
서울노량진초등학교,37.5113579,126.9409291
서울당곡초등학교,37.4900948,126.9298977
서울대림초등학교,37.5005994,126.9253563
서울동작초등학교,37.4942206,126.9770792
서울문창초등학교,37.4890267,126.9137666
서울미성초등학교,37.4779763,126.9126806
서울보라매초등학교,37.4957958,126.9160739
서울본동초등학교,37.5100908,126.9537363
서울봉천초등학교,37.48318829999999,126.9582294
서울봉현초등학교,37.4910197,126.9556171
서울사당초등학교,37.4735357,126.9737232
서울삼성초등학교,37.4678163,126.9409762
서울삼일초등학교,37.4882193,126.975172
서울상도초등학교,37.4997141,126.9373558
서울상현초등학교,37.4949853,126.9527374
서울신길초등학교,37.51025620000001,126.9265808
서울신남성초등학교,37.4886163,126.9651073
서울신림초등학교,37.4771503,126.9272999
서울신봉초등학교,37.4854747,126.9492175
서울신상도초등학교,37.5004006,126.9440809
서울신성초등학교,37.4714068,126.937004
서울신우초등학교,37.4626215,126.9323353
서울영본초등학교,37.5105474,126.9485347
서울영화초등학교,37.5083322,126.9337092
서울원당초등학교,37.4811753,126.9560764
서울원신초등학교,37.467048,126.9274239
서울은로초등학교,37.50319460000001,126.9602147
서울은천초등학교,37.4868591,126.9429033
서울인헌초등학교,37.4765414,126.9600821
서울조원초등학교,37.484106,126.9094507
서울청룡초등학교,37.4756972,126.9512177
서울행림초등학교,37.4823386,126.9652979
서울흑석초등학교,37.5084802,126.9650367
중앙대학교사범대학부속초등학교,37.505334,126.960245
서울경동초등학교,37.54367939999999,127.0502832
서울경수초등학교,37.53978130000001,127.0583587
서울경일초등학교,37.5403883,127.0468669
서울광남초등학교,37.5408747,127.1009679
서울광장초등학교,37.548446,127.1009404
서울광진초등학교,37.5475128,127.0913267
서울구남초등학교,37.5369552,127.0922582
서울구의초등학교,37.5429916,127.080349
서울금북초등학교,37.5574327,127.0235075
서울금옥초등학교,37.5460601,127.017485
서울금호초등학교,37.5522036,127.0203276
서울동명초등학교,37.5678711,127.0352332
서울동의초등학교,37.5533639,127.0988011
서울동자초등학교,37.53466950000001,127.072115
서울동호초등학교,37.547354,127.0105807
서울마장초등학교,37.5678414,127.0425188
서울무학초등학교,37.5632029,127.029532
서울사근초등학교,37.5628932,127.0478174
서울성수초등학교,37.544058,127.0631573
서울성자초등학교,37.5313762,127.083306
서울송원초등학교,37.5542158,127.0694688
서울신양초등학교,37.5344735,127.0695411
서울신자초등학교,37.530094,127.0754494
서울양남초등학교,37.53079260000001,127.089631
서울양진초등학교,37.5443332,127.0984162
서울옥수초등학교,37.546121,127.021966
서울옥정초등학교,37.5418092,127.0156748
서울용곡초등학교,37.5667073,127.0888036
서울용답초등학교,37.5607767,127.0535444
서울용마초등학교,37.5580574,127.0842831
서울응봉초등학교,37.5504317,127.0337209
서울자양초등학교,37.5369104,127.0794839
서울장안초등학교,37.5501252,127.0723512
서울중광초등학교,37.5651202,127.0823539
서울중마초등학교,37.5658572,127.0795806
서울행당초등학교,37.5564432,127.0346845
서울행현초등학교,37.55756640000001,127.0293584
서울화양초등학교,37.5489986,127.0700068
경복초등학교,37.5502546,127.0875655
성동초등학교,37.5328187,127.0895152
세종초등학교,37.5517986,127.0736331
한양초등학교,37.5575372,127.0503794
서울개운초등학교,37.6016762,127.0275455
서울길원초등학교,37.6089012,127.0167359
서울길음초등학교,37.6138873,127.0170282
서울돈암초등학교,37.5934823,127.0131251
서울동신초등학교,37.5828688,127.0168792
서울미아초등학교,37.6105965,127.0217587
서울미양초등학교,37.6214401,127.0134047
서울번동초등학교,37.6288618,127.040486
서울삼각산초등학교,37.6161958,127.0146577
서울삼선초등학교,37.5861798,127.0125195
서울삼양초등학교,37.6236198,127.0163359
서울석계초등학교,37.60879570000001,127.0697429
서울석관초등학교,37.610698,127.059044
서울성북초등학교,37.5938382,126.9983645
서울송중초등학교,37.6206627,127.0330493
서울송천초등학교,37.6157991,127.0234085
서울수송초등학교,37.6368875,127.0332312
서울수유초등학교,37.6305796,127.0203479
서울숭곡초등학교,37.6084672,127.0327961
서울숭덕초등학교,37.6039265,127.013379
서울숭례초등학교,37.5946714,127.0351047
서울숭인초등학교,37.6086811,127.0383578
서울안암초등학교,37.58715189999999,127.022577
서울오현초등학교,37.6233407,127.0466629
서울우이초등학교,37.6382919,127.0149018
서울월곡초등학교,37.6098764,127.046418
서울유현초등학교,37.631794,127.0119185
서울인수초등학교,37.6428713,127.0095645
서울일신초등학교,37.598358,127.0403502
서울장곡초등학교,37.61670240000001,127.0479449
서울장월초등학교,37.62164,127.0471649
서울장위초등학교,37.6118041,127.0499238
서울정덕초등학교,37.5979453,127.0133571
서울정릉초등학교,37.6194177,127.0054098
서울정수초등학교,37.6038358,127.0076054
서울청덕초등학교,37.6120423,127.0003392
서울화계초등학교,37.6237383,127.0290073
광운초등학교,37.61858369999999,127.054774
대광초등학교,37.5812396,127.023296
매원초등학교,37.5975051,127.0199016
성신초등학교,37.5927408,127.0224394
영훈초등학교,37.613765,127.0278332
우촌초등학교,37.5956569,127.011768
